2024/01/01 00:00:00;0
<<<<<<< Updated upstream
2024-04-22 14:30:46;1
2024-04-22 14:30:52;0
2024-04-22 14:59:23;1
2024-04-22 14:59:26;1
2024-04-22 15:00:48;1
2024-04-22 15:00:49;1
2024-04-22 15:00:49;0
2024-04-22 15:00:49;1
2024-04-22 15:00:50;0
2024-04-22 15:00:51;1
2024-04-22 15:00:52;0
2024-04-22 15:00:52;1
2024-04-22 15:00:53;0
2024-04-22 15:00:54;1
2024-04-22 15:00:54;0
2024-04-22 15:00:55;1
2024-04-22 15:00:56;0
2024-04-22 15:00:57;1
2024-04-22 15:00:57;0
2024-04-22 15:00:58;1
2024-04-22 15:00:59;0
2024-04-22 15:01:00;1
2024-04-22 15:01:01;0
2024-04-22 15:01:02;1
2024-04-22 15:01:20;0
2024-04-22 15:01:21;1
2024-04-22 15:01:22;0
2024-04-22 15:01:22;1
2024-04-22 15:01:23;0
2024-04-22 15:01:24;1
2024-04-22 15:01:57;1
2024-04-22 15:01:59;1
2024-04-22 15:04:21;0
2024-04-22 15:04:23;1
2024-04-22 15:04:25;0
2024-04-22 15:04:47;1
2024-04-22 15:04:49;0
2024-04-22 15:04:51;1
2024-04-22 15:05:08;0
2024-04-22 15:05:09;1
2024-04-22 15:05:11;0
=======
2024-04-22 13:28:31;1
2024-04-22 13:28:33;0
2024-04-22 13:28:39;1
2024-04-22 13:28:40;0
>>>>>>> Stashed changes
2024-04-22 20:15:25;1
2024-04-22 20:15:27;0
2024-04-22 21:12:50;1
2024-04-22 21:52:17;0
2024-04-22 22:10:39;1
2024-04-22 22:10:41;0
