2024/04/02 14:31:00;40.00
2024/04/02 14:30:00;35.50
2024/04/02 00:20:00;40
2024/04/02 00:20:00;40.00
2024/04/02 00:20:00;40.00
2024-05-22 23:46:27;2.8347996089931513
2024-05-22 23:46:29;2.0527859237536603
2024-05-22 23:46:32;1.2707722385141693
2024-05-22 23:46:36;0.4887585532746783
2024-05-22 23:47:21;1.27
2024-05-22 23:47:23;0.49
2024-05-22 23:47:26;0.49
2024-05-22 23:47:28;-0.49
2024-05-22 23:47:30;-0.49
2024-05-22 23:47:33;-0.49
2024-05-22 23:47:35;0.49
2024-05-22 23:47:37;1.27
2024-05-22 23:47:39;3.62
2024-05-22 23:47:42;7.53
2024-05-22 23:47:44;10.65
2024-05-22 23:47:46;15.35
2024-05-22 23:47:49;16.13
2024-05-22 23:47:51;15.35
2024-05-22 23:47:53;14.57
2024-05-22 23:47:56;10.65
2024-05-22 23:47:58;8.31
2024-05-22 23:48:00;5.96
2024-05-22 23:48:03;3.62
2024-05-22 23:48:05;2.05
2024-05-22 23:48:07;1.27
2024-05-22 23:48:10;1.27
2024-05-22 23:48:12;0.49
2024-05-22 23:48:14;0.49
2024-05-22 23:48:16;0.49
2024-05-22 23:48:19;-0.49
2024-05-22 23:48:21;-0.49
2024-05-22 23:57:17;5.96
2024-05-22 23:57:19;9.09
2024-05-22 23:57:22;13.78
2024-05-22 23:57:24;16.13
2024-05-22 23:57:26;16.13
2024-05-22 23:57:28;14.57
2024-05-22 23:57:31;12.22
2024-05-22 23:57:33;8.31
2024-05-22 23:57:35;5.96
2024-05-22 23:57:38;5.18
2024-05-24 20:16:19;-0.49
2024-05-24 20:16:22;-0.49
2024-05-24 20:16:24;0.49
2024-05-24 20:16:27;2.05
2024-05-24 20:16:30;4.40
2024-05-24 20:16:32;9.09
2024-05-24 20:16:35;13.78
2024-05-24 20:17:00;0.49
2024-05-24 20:17:46;1.27
2024-05-24 20:19:04;16.13
2024-05-24 20:19:06;14.57
2024-05-24 20:19:50;16.13
2024-05-24 20:19:53;15.35
2024-05-24 20:19:56;13.00
2024-05-24 20:19:59;9.87
2024-05-24 20:20:02;5.96
2024-05-24 20:20:04;4.40
2024-05-24 20:20:07;2.05
2024-05-24 20:20:16;0.49
2024-05-24 20:20:26;1.27
2024-05-24 20:20:35;12.22
2024-05-24 20:20:41;15.35
2024-05-24 20:20:43;13.00
2024-05-24 20:21:00;0.49
2024-05-24 20:21:03;0.49
2024-05-24 20:21:16;1.27
2024-05-24 20:22:07;5.96
2024-05-24 20:22:40;0.49
2024-05-24 20:25:21;9.09
2024-05-24 20:25:24;13.78
2024-05-24 20:25:26;15.35
