2024/01/01 00:00:00;1
00:00;0
2024-05-24 23:39:38;1
2024-05-24 23:39:53;0
2024-05-24 23:40:33;1
2024-05-24 23:40:47;0
2024-05-25 00:36:48;1
2024-05-25 00:37:58;0
2024-05-25 00:38:34;0
2024-05-25 00:38:36;1
2024-05-25 00:39:07;0
2024-05-25 00:39:42;1
2024-05-25 00:40:24;0
2024-05-25 00:40:32;1
2024-05-25 00:40:36;0
2024-05-25 00:40:47;1
2024-05-25 00:40:53;0
2024-05-25 00:41:41;1
2024-05-25 00:41:45;0
2024-05-25 00:41:52;1
2024-05-25 00:41:54;0
2024-05-25 00:42:02;1
2024-05-25 00:42:06;0
2024-05-25 00:42:09;1
2024-05-25 00:42:13;0
2024-05-25 00:42:15;1
2024-05-25 00:42:19;0
2024-05-25 00:43:30;0
2024-05-25 00:57:29;1
2024-05-25 00:58:31;1
2024-05-25 01:00:00;1
2024-05-25 01:01:53;1
2024-05-25 01:02:35;1
2024-05-25 01:08:32;1
2024-05-25 01:10:14;1
2024-05-25 01:18:15;1
2024-05-25 01:25:22;0
2024-05-25 01:32:12;0
2024-05-25 01:32:43;0
2024-05-25 01:34:28;0
2024-05-25 01:35:01;0
2024-05-25 01:35:49;0
2024-05-25 01:36:53;1
2024-05-25 01:37:05;0
2024-05-25 01:40:14;1
2024-05-25 01:40:22;0
2024-05-25 01:43:26;0
2024-05-25 01:44:48;1
2024-05-25 01:44:56;0
2024-05-25 01:45:48;1
2024-05-25 01:45:54;0
2024-05-25 01:47:17;1
2024-05-25 01:47:21;0
2024-05-25 01:51:59;1
2024-05-25 01:52:05;0
2024-05-25 01:54:02;1
2024-05-25 01:54:25;0
2024-05-25 01:54:31;1
2024-05-25 01:54:41;0
2024-05-25 01:54:47;1
2024-05-25 01:55:22;0
2024-05-25 02:06:36;0
2024-05-29 17:51:26;0
2024-05-29 17:52:39;1
2024-05-29 17:52:59;0
2024-05-29 17:53:00;1
2024-05-29 17:56:44;0
2024-05-29 17:57:36;1
2024-05-29 17:57:37;0
